video_timestamp,x,y,z,Distance_p1_p2,Head orientation
0:00:09.500000,-0.564349819515553,-1.2027595245478386,-0.058058225070335576,13.416407864998739,Forward
0:00:09.533333,-0.5299041711584797,-1.2509894726747375,-0.06159912424972723,13.0,Forward
0:00:09.566667,-0.5100923579921907,-1.2712477389178842,-0.06063849292319844,13.0,Forward
0:00:09.600000,-0.5563690000024304,-1.2810859142365467,-0.05976997037292973,13.92838827718412,Forward
0:00:09.633333,-0.44697494798907095,-1.3538398663632614,-0.061779825611471884,14.560219778561036,Forward
0:00:09.666667,-0.5355182965878172,-1.2813670967626396,-0.05979209393832321,14.317821063276353,Forward
0:00:09.700000,-0.4498180019311055,-1.2706372659871554,-0.06084767089767853,12.649110640673518,Forward
0:00:09.733333,-0.5138448809740102,-1.1546495564968438,-0.05830664705193744,13.0,Forward
0:00:09.766667,-0.5488417919606602,-1.1169373250926038,-0.05813546316639387,12.529964086141668,Forward
0:00:09.800000,-0.5121166549237676,-1.049214147208865,-0.05744562669254179,11.180339887498949,Forward
0:00:09.833333,-0.3906134921056212,-0.9552032552491108,-0.054503946665603424,9.848857801796104,Forward
0:00:09.866667,-0.4132534358591704,-0.9713289099639801,-0.05823450288890258,10.770329614269007,Forward
0:00:09.900000,-0.42011951280944493,-0.8979003799888751,-0.055953602116919646,10.295630140987,Forward
0:00:09.933333,-0.39290782083605386,-0.7951301753819211,-0.05297901513036445,8.94427190999916,Forward
0:00:09.966667,-0.33972460286731365,-0.7724423924936086,-0.05164537688996905,8.54400374531753,Forward
0:00:10,-0.3471020789912506,-0.7020400809993489,-0.05365585294477881,8.06225774829855,Forward
0:00:10.033333,-0.45326179765697366,-0.7403862106431456,-0.05183344114274603,8.94427190999916,Forward
0:00:10.066667,-0.34146022978301865,-0.7078801523508564,-0.05220753732825991,7.615773105863909,Forward
0:00:10.100000,-0.4209767147951719,-0.5409143075784015,-0.0488293921167041,6.4031242374328485,Forward
0:00:10.133333,-0.371548008703895,-0.4302270474530765,-0.050464860887013165,5.656854249492381,Forward
0:00:10.166667,-0.3173933182821484,-0.42723419226440174,-0.05013713607942008,6.4031242374328485,Forward
0:00:10.200000,-0.23921419027369362,-0.3918964467701492,-0.04548179067800727,4.47213595499958,Forward
0:00:10.233333,-0.26945053424861126,-0.44656981306790033,-0.047794989929705496,4.47213595499958,Forward
0:00:10.266667,-0.15775039049136888,-0.47990761711607893,-0.049208088276413424,5.385164807134504,Forward
