neck_inclination,torso_inclination
0:00:18.633333,19.552364603980077,28.560077956628415
0:00:18.666667,19.108521115721366,28.569388108827955
0:00:18.700000,19.108521115721366,28.471656878868895
0:00:18.733333,18.450032913792445,28.471656878868895
0:00:18.766667,18.118852474395457,28.471656878868895
0:00:18.800000,18.010305501319873,28.4270935534398
0:00:18.833333,17.903008540244862,28.57877988490371
0:00:18.866667,18.01030550131989,28.676746175577197
0:00:18.900000,17.903008540244862,28.73070224654849
0:00:18.933333,18.994925163365355,28.48062867349926
0:00:18.966667,19.644896990227476,28.382292600993484
0:00:19,19.967910097417928,28.382292600993484
0:00:19.033333,19.967910097417928,28.382292600993484
0:00:19.066667,20.289591075575167,28.13189142065328
0:00:19.100000,20.289591075575167,28.13189142065328
0:00:19.133333,20.289591075575167,28.033123031355814
0:00:19.166667,20.609927785192717,27.93417093285559
0:00:19.200000,20.609927785192717,27.93417093285559
0:00:19.233333,20.854463641799928,27.881424435500303
0:00:19.266667,20.53100923181632,27.93417093285559
0:00:19.300000,20.53100923181632,28.033123031355814
0:00:19.333333,20.854463641799928,28.040215671149983
0:00:19.366667,20.854463641799928,28.040215671149983
0:00:19.400000,20.854463641799928,28.093515654441255
0:00:19.433333,20.97882094920704,28.246445388692223
0:00:19.466667,21.10460149831046,28.246445388692234
0:00:19.500000,21.231828616499847,28.192836187475862
0:00:19.533333,21.558578008010514,28.09351565444127
0:00:19.566667,21.6888634954048,28.040215671149983
0:00:19.600000,21.6888634954048,28.040215671149983
0:00:19.633333,22.14906110847302,28.147001883398385
0:00:19.666667,22.149061108473038,28.147001883398374
0:00:19.700000,22.149061108473038,28.300241795728905
0:00:19.733333,22.42044525828437,27.894315937651363
0:00:19.766667,22.088856929475885,27.794436926482007
0:00:19.800000,22.088856929475885,27.641572330177606
0:00:19.833333,21.755686442517458,27.741510901230523
0:00:19.866667,21.755686442517458,27.641572330177606
0:00:19.900000,21.890513597548182,27.641572330177606
0:00:19.933333,21.688863495404817,27.588957718294
0:00:19.966667,21.349177409452793,27.53652721965733
0:00:20,21.349177409452793,27.588957718294
0:00:20.033333,22.164986073135523,27.479639685537034
0:00:20.066667,22.839538513722946,27.526813480697722
0:00:20.100000,22.839538513722932,27.475039996804156
0:00:20.133333,23.5073951710511,27.022158038872313
0:00:20.166667,23.801531889360206,26.477136498737746
0:00:20.200000,24.287302119149942,26.03515507121527
0:00:20.233333,23.98655055092848,25.690885825580867
0:00:20.266667,23.838786786016055,25.591908089939864
0:00:20.300000,23.875000250012825,25.591908089939864
0:00:20.333333,22.801236610321435,25.053503138245212
0:00:20.366667,22.207620503417903,24.754819245878036
0:00:20.400000,22.396502081779882,24.55488574041152
0:00:20.433333,22.134166935830564,24.15308056808954
0:00:20.466667,21.371141033519894,23.951212675728705
0:00:20.500000,21.246522042799313,23.89514429187518
0:00:20.533333,20.053550728404115,23.748703889857595
0:00:20.566667,20.053550728404115,23.501046318326154
0:00:20.600000,20.17090945500798,23.253499300128013
0:00:20.633333,18.445926729309416,23.034906833366417
0:00:20.666667,18.97075213682471,22.726622088797715
0:00:20.700000,18.97075213682471,22.520314366169128
0:00:20.733333,18.75583260589935,22.148362519133283
0:00:20.766667,18.549339479982866,22.00181789098124
0:00:20.800000,18.443986237718967,21.93987104718662
0:00:20.833333,17.715718945807044,21.772810415565292
0:00:20.866667,18.028309290992805,21.562757506463193
0:00:20.900000,18.236707571910895,21.499215396687546
0:00:20.933333,17.418856354276617,21.329446893965404
0:00:20.966667,16.70582070844464,21.264921889127027
0:00:21,16.70582070844464,21.264921889127027
0:00:21.033333,16.70582070844464,21.200061160071055
0:00:21.066667,17.014439100412215,21.283555955266568
0:00:21.100000,17.014439100412215,21.17651774336242
0:00:21.133333,16.61303728523844,21.218330093737393
0:00:21.166667,16.521249924962326,21.36767981736209
0:00:21.200000,16.125348651100854,21.36767981736209
0:00:21.233333,16.463509821312133,21.321544850004315
0:00:21.266667,16.853162247035726,21.146848642063652
0:00:21.300000,16.853162247035726,21.146848642063652
0:00:21.333333,19.63728074227711,19.991493050147604
0:00:21.366667,19.66040086581415,20.16803139391477
0:00:21.400000,19.35753057356311,20.29395844543942
0:00:21.433333,21.157272690410124,18.688046105969402
0:00:21.466667,20.860261431160808,18.18489067750936
0:00:21.500000,19.445463003886594,18.378636400316445
0:00:21.533333,22.21338856654335,16.84012771719205
0:00:21.566667,22.33323481100055,16.684645287767843
0:00:21.600000,21.74768700393409,16.72067458910362
0:00:21.633333,22.33323481100055,15.24241543948078
0:00:21.666667,25.17076465151559,13.994330419101184
0:00:21.700000,24.7353420554521,14.176469378330804
0:00:21.733333,27.098471012582195,11.475075177354547
0:00:21.766667,26.42791371304594,11.27651405833526
0:00:21.800000,26.821916654318002,11.002204669871924
0:00:21.833333,29.06840740298053,7.589925311289693
0:00:21.866667,29.418601768024622,7.234680270451864
0:00:21.900000,28.551930055602288,7.381710356751827
0:00:21.933333,30.850980043122863,4.8700593721231185
0:00:21.966667,31.46229807538871,4.978088084351345
0:00:22,30.9929655485432,5.238656325513053
0:00:22.033333,34.54971386645855,2.1667409929685393
0:00:22.066667,34.76788512933268,1.2636510332781508
0:00:22.100000,34.39865852453733,1.1373213287270483
0:00:22.133333,36.78424627911422,0.12499979961842818
0:00:22.166667,37.31053373743331,0.24782452537290967
0:00:22.200000,37.51850905549192,0.24675170536270863
0:00:22.233333,37.93096320413337,1.1030880776809557
0:00:22.266667,37.93096320413337,1.1007215249606703
0:00:22.300000,38.13545089686269,1.096018748683002
0:00:22.333333,37.72531741266506,1.4866193535730061
0:00:22.366667,38.048985431413236,1.3222685639427563
0:00:22.400000,37.84158940302429,0.9521787236622571
0:00:22.433333,37.749859929985874,0.8280289162282612
0:00:22.466667,38.08136188618272,0.8320576830299533
0:00:22.500000,37.86914378452986,0.9754548861763552
0:00:22.533333,38.37484051220058,0.8381748755372315
0:00:22.566667,38.71834515006304,0.696786805881536
0:00:22.600000,38.89204362786064,0.8340868026761319
0:00:22.633333,39.49413390983468,0.27940952672341995
0:00:22.666667,40.12492878821991,0.14039380476703764
0:00:22.700000,40.302449149973235,0.28009602558049096
0:00:22.733333,41.12619293770275,0.7106863630151479
0:00:22.766667,41.89135139469377,1.148459175492101
0:00:22.800000,42.458149222388776,1.4427298011424545
0:00:22.833333,42.84275175617446,3.323639254022045
0:00:22.866667,43.604591464521874,3.44165526682108
0:00:22.900000,44.180087264318686,3.6997953125257226
0:00:22.933333,45.34733634927474,4.464267185940245
0:00:22.966667,45.537918701414256,4.750992392199256
0:00:23,45.532750039839755,4.642766525434608
0:00:23.033333,45.70820401102151,4.690415417156885
0:00:23.066667,45.328332971600446,4.432601557355766
0:00:23.100000,44.767695313654556,4.7513665527994755
0:00:23.133333,43.64284135812283,4.022106895941148
0:00:23.166667,43.845445702495155,3.1467991457818716
0:00:23.200000,43.845445702495155,3.595224720124014
0:00:23.233333,42.89337116474037,3.1385565362992467
0:00:23.266667,42.503985524159944,2.989382190616964
0:00:23.300000,42.488910147627024,2.84016684654556
0:00:23.333333,42.290994276337294,2.6979833236943827
0:00:23.366667,42.27433735103704,2.6979833236943827
0:00:23.400000,42.27433735103704,2.5416212825939386
0:00:23.433333,42.25745500395028,2.0935462752182463
0:00:23.466667,42.27433735103703,2.09905063454339
0:00:23.500000,43.063884008513476,1.794682304653272
0:00:23.533333,43.24805545630246,1.6452122667157305
0:00:23.566667,43.442352813458164,1.6495393589979854
0:00:23.600000,43.63539394733814,1.799402019803347
0:00:23.633333,43.62784727718497,1.6366258133829332
0:00:23.666667,44.00774034588825,1.3322248957194942
0:00:23.700000,44.00774034588825,1.1873282420643874
0:00:23.733333,44.57706057293268,0.8905525313670773
0:00:23.766667,45.14768968417504,0.7421455602569005
0:00:23.800000,45.14768968417504,0.5921864851612867
0:00:23.833333,45.53275003983975,0.5968368257671505
0:00:23.866667,45.922942512251176,0.7479885578648102
0:00:23.900000,46.30786091732865,0.5984032116755003
0:00:23.933333,46.921309118990344,0.5891263083980856
0:00:23.966667,46.921309118990344,0.4418516145953144
0:00:24,47.32998187223973,0.4418516145953144
0:00:24.033333,47.764929825478234,0.0
0:00:24.066667,47.78607225774305,2.1703790586188783
0:00:24.100000,48.21189601878053,3.0179141577902637
0:00:24.133333,49.11199122831069,2.655419982358231
0:00:24.166667,49.59376836444624,1.3051153896192422
0:00:24.200000,50.04991998969284,1.551596848925001
0:00:24.233333,51.72549544788237,3.73480347538951
0:00:24.266667,52.67506693268248,4.611533651848197
0:00:24.300000,52.8558274260919,5.681113191996226
0:00:24.333333,52.977622112527264,7.14588807476407
0:00:24.366667,52.977622112527264,7.999691531740922
0:00:24.400000,53.40330258584621,8.331815042923601
0:00:24.433333,52.2362866069875,8.665215198220391
0:00:24.466667,51.61012414754024,8.665215198220432
0:00:24.500000,51.66327018603747,8.689046983189428
0:00:24.533333,49.69241262708604,7.732164843190504
0:00:24.566667,48.800323775610195,7.224226251178836
0:00:24.600000,48.11677720845074,6.675198440311227
0:00:24.633333,42.65754870884054,3.6997953125257226
0:00:24.666667,40.46496225242092,2.5379255035678776
0:00:24.700000,39.51371817293622,2.104953929233919
0:00:24.733333,33.51614840221135,0.940952252971036
0:00:24.766667,34.187834481674976,0.26823331409086054
0:00:24.800000,34.36542329951651,0.135391669362864
0:00:24.833333,34.06071782015439,0.263887003561673
0:00:24.866667,33.33802398204194,0.5181675439085653
0:00:24.900000,32.90607995526736,0.5146586999841477
0:00:24.933333,30.694925032559645,1.371726377660117
0:00:24.966667,29.15379349090904,1.990456908332624
0:00:25,28.99759998598654,1.8262978722055891
0:00:25.033333,29.55196387742599,3.320213829399195
0:00:25.066667,29.709995932557053,3.4577912353375377
0:00:25.100000,28.99759998598654,3.604358499003827
0:00:25.133333,32.39864454335068,3.5655365505221623
0:00:25.166667,33.175345288444255,3.176963645910173
0:00:25.200000,34.10987692827661,3.048481969357178
0:00:25.233333,33.42952232908598,3.557872169769487
0:00:25.266667,34.03906951128263,3.4652896848628423
0:00:25.300000,35.171646053144116,3.2113484734345064
0:00:25.333333,37.5935742002862,3.190628929189085
0:00:25.366667,37.47578614676988,3.163414799005904
0:00:25.400000,38.20184925717156,2.805014017470613
0:00:25.433333,43.11255900081378,3.370274110946986
0:00:25.466667,44.5331287365492,3.6027894181552913
0:00:25.500000,45.91211982542542,3.483000283236483
0:00:25.533333,46.77862530848925,4.78870177302725
0:00:25.566667,46.97589228047288,5.264975404013923
0:00:25.600000,46.97589228047288,5.276019677851227
0:00:25.633333,46.958922944862266,5.058710378536097
0:00:25.666667,46.942212303300565,5.058710378536097
0:00:25.700000,46.92575448773897,5.080123232397246
0:00:25.733333,46.87784191846856,4.849671109106488
0:00:25.766667,46.65998876138902,4.728991985876828
0:00:25.800000,46.64613587766954,4.598508057924918
0:00:25.833333,46.82703979288276,2.7660386537152326
0:00:25.866667,47.346181957067145,2.3581308603833633
0:00:25.900000,47.14132232227409,2.476701037317376
0:00:25.933333,45.51437749088184,1.4931081783465918
0:00:25.966667,44.25878026540387,0.9977099112803322
0:00:26,43.74077940607339,0.753260112265325
0:00:26.033333,42.73284589093309,0.12499979961554249
0:00:26.066667,42.50896644518074,0.24999839696117612
0:00:26.100000,42.50896644518074,0.24945136150930206
0:00:26.133333,41.77046080183088,0.12472627795496877
0:00:26.166667,41.53535672720086,0.12472627795496877
0:00:26.200000,41.30240562879159,0.0
0:00:26.233333,40.84287542349501,0.12445395070488684
0:00:26.266667,40.58043854332084,0.24890671481263807
0:00:26.300000,40.58043854332084,0.3725437148184366
0:00:26.333333,41.10322428338943,1.8620824069090416
0:00:26.366667,42.6222655192894,1.9861239139186235
0:00:26.400000,43.112559000813796,2.1101466048138344
0:00:26.433333,43.80168611468948,3.2183148542662896
0:00:26.466667,44.04007526413519,3.8272099788724594
0:00:26.500000,44.527190411803346,3.696109570532732
0:00:26.533333,45.71760736534918,4.300675745129843
0:00:26.566667,45.95999001035478,4.667723833704506
0:00:26.600000,46.422831626495324,4.545416061736262
0:00:26.633333,46.9131251080197,4.759295288713145
0:00:26.666667,46.20436579729023,5.002140840011441
0:00:26.700000,46.20436579729023,5.112583658982084
0:00:26.733333,46.450750317192075,5.256019858607364
0:00:26.766667,46.216535749421865,5.510782855878289
0:00:26.800000,45.74195940032441,5.87565168579391
0:00:26.833333,46.68294059536616,5.754080935367866
0:00:26.866667,47.16124542527261,5.741790196967043
0:00:26.900000,47.16124542527261,5.741790196967043
0:00:26.933333,47.839407135010674,5.389057677788058
0:00:26.966667,48.716468136988816,5.145460442914256
0:00:27,48.46979794483185,5.278594738611869
0:00:27.033333,48.03460523269882,5.522610926741497
0:00:27.066667,46.216535749421865,6.375013127787292
0:00:27.100000,45.01232900474919,6.7539276720138295
0:00:27.133333,43.776490890162705,7.133883371344242
0:00:27.166667,42.76851547326071,7.255568075554399
0:00:27.200000,42.50896644518074,7.255568075554399
0:00:27.233333,42.76851547326071,7.118602294177188
0:00:27.266667,42.76851547326071,7.118602294177188
0:00:27.300000,42.528672959453964,7.118602294177188
0:00:27.333333,42.528672959453964,6.997107668481423
0:00:27.366667,42.528672959453964,6.890318817875632
0:00:27.400000,42.528672959453964,6.905151807001621
0:00:27.433333,42.78588557785786,6.783016722818489
0:00:27.466667,42.78588557785786,6.783016722818489
0:00:27.500000,43.02587960783708,6.646501148840442
0:00:27.533333,42.768515473260706,6.280318751820806
0:00:27.566667,42.50896644518074,6.0489291234006
0:00:27.600000,42.50896644518074,5.80377278316319
0:00:27.633333,42.007739727256805,5.8163296733134935
0:00:27.666667,42.007739727256805,5.8163296733134935
0:00:27.700000,41.7439861172507,5.8163296733134935
0:00:27.733333,41.7439861172507,5.828940826847093
0:00:27.766667,41.47801933794351,5.828940826847093
0:00:27.800000,41.47801933794351,5.84160659502385
0:00:27.833333,41.47801933794351,5.84160659502385
0:00:27.866667,41.20982314388499,5.854327332131106
0:00:27.900000,41.20982314388499,5.867103395516111
0:00:27.933333,40.939381411011084,5.991027493438487
0:00:27.966667,41.17785455497671,6.00412629918672
0:00:28,40.90484154289481,6.141684081118517
0:00:28.033333,40.90484154289481,6.266027158188852
0:00:28.066667,40.90484154289481,6.279778267660798
0:00:28.100000,40.666678148541784,6.3903103857784975
0:00:28.133333,40.666678148541784,6.638692745289762
0:00:28.166667,40.666678148541784,6.886822099887329
0:00:28.200000,40.939381411011084,7.01078908464775
0:00:28.233333,41.17785455497672,7.13468944660621
0:00:28.266667,40.939381411011084,7.258522069568417
0:00:28.300000,40.939381411011084,7.258522069568417
0:00:28.333333,40.973309978432596,7.15030926304647
0:00:28.366667,41.74398611725071,7.13468944660621
0:00:28.400000,43.53412170176774,6.748032543272844
0:00:28.433333,44.033830285707175,6.748032543272844
0:00:28.466667,44.28465602968523,6.748032543272844
0:00:28.500000,44.767695313654556,6.856842184893357
0:00:28.533333,45.246675635870425,6.624201521402948
0:00:28.566667,46.192398549933,6.362454353959405
0:00:28.600000,46.895337313867586,6.225131380102717
0:00:28.633333,47.59182840534869,6.101587231260845
0:00:28.666667,48.061544667598,6.101587231260845
0:00:28.700000,47.839407135010674,6.225131380102659
0:00:28.733333,47.839407135010674,6.211617354219306
0:00:28.766667,47.839407135010674,6.211617354219306
0:00:28.800000,47.839407135010674,6.088337265893503
0:00:28.833333,47.59182840534869,6.101587231260845
0:00:28.866667,47.59182840534869,6.114894771958953
0:00:28.900000,47.3675506425905,6.128260262619464
0:00:28.933333,47.38927621326401,6.1282602626194045
0:00:28.966667,47.16124542527261,6.266027158188909
0:00:29,47.16124542527261,6.266027158188909
0:00:29.033333,46.93121268938848,6.404329685543629
0:00:29.066667,46.93121268938848,6.404329685543629
0:00:29.100000,46.93121268938848,6.404329685543629
0:00:29.133333,45.01444701901695,7.165997260294117
0:00:29.166667,44.5187885988414,7.290361501506592
0:00:29.200000,43.75895107996164,7.538879607171333
0:00:29.233333,43.501237090031566,7.663031230836269
0:00:29.266667,43.24127458552789,7.787109747874504
0:00:29.300000,43.24127458552789,7.787109747874504
0:00:29.333333,41.661682307932885,7.679855071138157
0:00:29.366667,40.869673728995856,7.572067537375088
0:00:29.400000,40.869673728995856,7.572067537375088
0:00:29.433333,41.14530704240348,7.555437340910468
0:00:29.466667,41.14530704240348,7.538879607171333
0:00:29.500000,41.14530704240348,7.430947148635721
0:00:29.533333,41.418613418858364,7.538879607171333
0:00:29.566667,41.418613418858364,7.663031230836222
0:00:29.600000,41.17785455497671,7.55543734091042
0:00:29.633333,41.17785455497672,7.5554373409103714
0:00:29.666667,40.90484154289481,7.663031230836222
0:00:29.700000,40.666678148541784,7.679855071138157
0:00:29.733333,40.939381411011084,7.538879607171333
0:00:29.766667,40.703169820893,7.538879607171333
0:00:29.800000,40.703169820893,7.522393866351135
0:00:29.833333,41.77046080183088,7.134689446606261
0:00:29.866667,42.290994276337294,6.886822099887329
0:00:29.900000,42.03180697594173,6.995501582260437
0:00:29.933333,42.03180697594173,7.1191373697917575
0:00:29.966667,42.03180697594173,7.1191373697917575
0:00:30,42.03180697594173,7.242705855723451
0:00:30.033333,42.03180697594173,7.242705855723451
0:00:30.066667,42.03180697594173,7.242705855723451
0:00:30.100000,42.03180697594173,7.242705855723451
0:00:30.133333,42.03180697594173,7.242705855723451
0:00:30.166667,41.77046080183088,7.366205934495121
0:00:30.200000,41.77046080183088,7.366205934495121
0:00:30.233333,41.77046080183088,7.505979652671382
0:00:30.266667,42.2692965232932,7.629602399534431
0:00:30.300000,42.2692965232932,7.663031230836222
0:00:30.333333,42.2692965232932,7.538879607171333
0:00:30.366667,42.528672959453964,7.5554373409103714
0:00:30.400000,42.528672959453964,7.447309643381609
0:00:30.433333,42.03180697594173,7.338644939805317
0:00:30.466667,43.040950998284366,7.040721502059369
0:00:30.500000,43.293885908176755,7.040721502059369
0:00:30.533333,43.785034055566356,6.867915521325258
0:00:30.566667,43.785034055566356,6.978347741851757
0:00:30.600000,43.79343122698469,6.852698839694673
0:00:30.633333,42.78588557785786,7.103928521367974
0:00:30.666667,42.78588557785786,7.354881065483433
0:00:00,43.040950998284366,7.480250516570581
0:00:00,43.040950998284366,7.605547218111132
0:00:00,42.8029565566826,7.713723984603426
0:00:00,42.8029565566826,7.804199218043458
0:00:00,42.8029565566826,7.804199218043458
0:00:00,42.56707259434995,7.928468664478014
0:00:00,42.81973606753143,7.928468664478014
0:00:00,43.07032486839735,7.804199218043458
